path_idx	origin	label	A&B	C=A	C=A&B	C=B	M=A>B	a1	a1a1	a1a1a2	a1a1a2a2	a1a2	a1a2a2	a2	a2a2
45	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
45	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
46	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
46	25	A=[a1+a1,a2,a2]	1	3	0	0	3	0	1	0	0	0	0	2	0
46	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
46	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
46	25	A=[a1+a1];B=[a2+a2]	1	0	0	0	1	0	1	0	0	0	0	0	1
46	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
46	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
47	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
47	25	A=[a1+a1,a2,a2]	1	3	0	0	3	0	1	0	0	0	0	2	0
47	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
47	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
47	25	A=[a1+a1];B=[a2+a2]	1	0	0	0	1	0	1	0	0	0	0	0	1
47	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
47	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
47	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
48	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
48	25	A=[a1+a1,a2,a2]	1	3	0	0	3	0	1	0	0	0	0	2	0
48	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
48	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
48	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
48	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
48	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
48	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
49	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
49	25	A=[a1+a1,a2,a2]	1	3	0	0	3	0	1	0	0	0	0	2	0
49	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
49	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
49	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
49	25	A&B=[a1+a1,a2,a2]	0	0	3	0	0	0	1	0	0	0	0	2	0
49	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
49	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
50	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
50	25	A=[a1+a1,a2,a2]	1	3	0	0	3	0	1	0	0	0	0	2	0
50	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
50	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
50	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
50	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
50	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
50	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
51	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
51	25	A=[a1+a1,a2,a2]	1	3	0	0	3	0	1	0	0	0	0	2	0
51	25	A=[a1+a1,a2];B=[a2]	1	1	0	0	2	0	1	0	0	0	0	2	0
51	25	A=[a1+a1];B=[a2,a2]	1	0	0	1	1	0	1	0	0	0	0	2	0
51	25	B=[a1+a1,a2,a2]	1	0	0	3	0	0	1	0	0	0	0	2	0
51	25	B=[a1+a1,a2+a2]	1	0	0	1	0	0	1	0	0	0	0	0	1
51	25	A&B=[a1+a1,a2+a2]	0	0	1	0	0	0	1	0	0	0	0	0	1
51	25	A&B=[a1+a1,a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
52	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
52	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
52	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
52	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
52	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
53	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
53	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
53	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
53	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
53	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
54	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
54	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
54	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
54	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
54	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
55	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
55	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
55	25	A=[a1+a1+a2,a2]	1	1	0	0	2	0	0	1	0	0	0	1	0
55	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
55	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
56	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
56	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
56	25	A=[a1+a1+a2,a2]	1	1	0	0	2	0	0	1	0	0	0	1	0
56	25	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
56	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
56	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
57	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
57	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
57	25	A=[a1+a1+a2,a2]	1	1	0	0	2	0	0	1	0	0	0	1	0
57	25	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
57	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
57	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
57	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
58	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
58	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
58	25	A=[a1+a1+a2,a2]	1	1	0	0	2	0	0	1	0	0	0	1	0
58	25	A=[a1+a1+a2];B=[a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
58	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
58	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
59	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
59	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
59	25	A=[a1+a1+a2,a2]	1	1	0	0	2	0	0	1	0	0	0	1	0
59	25	A=[a1+a1+a2];B=[a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
59	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
59	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
59	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
60	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
60	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
60	25	A=[a1+a2,a1+a2]	1	1	0	0	2	0	0	0	0	2	0	0	0
60	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
60	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
61	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
61	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
61	25	A=[a1+a2,a1+a2]	1	1	0	0	2	0	0	0	0	2	0	0	0
61	25	A=[a1+a2];B=[a1+a2]	1	0	0	0	1	0	0	0	0	2	0	0	0
61	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
61	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
62	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
62	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
62	25	A=[a1+a2,a1+a2]	1	1	0	0	2	0	0	0	0	2	0	0	0
62	25	A=[a1+a2];B=[a1+a2]	1	0	0	0	1	0	0	0	0	2	0	0	0
62	25	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
62	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
62	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
63	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
63	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
63	25	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
63	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
63	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
64	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
64	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
64	25	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
64	25	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
64	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
64	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
65	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
65	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
65	25	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
65	25	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
65	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
65	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
65	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
66	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
66	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
66	25	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
66	25	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
66	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
66	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
67	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
67	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
67	25	A=[a1,a1+a2+a2]	1	1	0	0	2	1	0	0	0	0	1	0	0
67	25	A=[a1];B=[a1+a2+a2]	1	0	0	0	1	1	0	0	0	0	1	0	0
67	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
67	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
67	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
68	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
68	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
68	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
68	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
68	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
68	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
69	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
69	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
69	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
69	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
69	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
69	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
70	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
70	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
70	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
70	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
70	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
70	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
71	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
71	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
71	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
71	25	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
71	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
71	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
72	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
72	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
72	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
72	25	A=[a1+a2+a2];B=[a1]	1	0	0	0	1	1	0	0	0	0	1	0	0
72	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
72	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
72	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
73	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
73	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
73	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
73	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
73	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
73	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
73	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
74	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
74	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
74	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
74	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
74	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
74	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
74	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
75	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
75	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
75	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
75	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
75	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
75	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
75	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
76	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
76	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
76	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
76	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
76	25	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
76	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
76	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
77	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
77	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
77	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
77	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
77	25	A=[a2];B=[a1+a1+a2]	1	0	0	0	1	0	0	1	0	0	0	1	0
77	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
77	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
77	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
78	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
78	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
78	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
78	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
78	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
78	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
78	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
78	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
79	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
79	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
79	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
79	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
79	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
79	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
79	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
79	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
80	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
80	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
80	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
80	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
80	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
80	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
80	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
80	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
81	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
81	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
81	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
81	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
81	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
81	25	B=[a1+a1+a2,a2]	1	0	0	1	0	0	0	1	0	0	0	1	0
81	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
81	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
82	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
82	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
82	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
82	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
82	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
82	25	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
82	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
82	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
83	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
83	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
83	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
83	25	A=[a2];B=[a1,a1+a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
83	25	B=[a1,a1+a2,a2]	1	0	0	3	0	1	0	0	0	1	0	1	0
83	25	B=[a1,a1+a2+a2]	1	0	0	1	0	1	0	0	0	0	1	0	0
83	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
83	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
84	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
84	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
84	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
84	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
84	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
84	25	A&B=[a1+a1+a2,a2]	0	0	1	0	0	0	0	1	0	0	0	1	0
84	25	A&B=[a1+a1+a2,a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
85	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
85	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
85	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
85	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
85	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
85	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
85	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
86	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
86	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
86	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
86	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
86	25	A&B=[a1,a1+a2,a2]	0	0	3	0	0	1	0	0	0	1	0	1	0
86	25	A&B=[a1,a1+a2+a2]	0	0	1	0	0	1	0	0	0	0	1	0	0
86	25	A&B=[a1,a1+a2+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
87	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
87	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
87	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
87	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
87	25	A=[a1+a2];B=[a1+a2]	1	0	0	0	1	0	0	0	0	2	0	0	0
87	25	A&B=[a1+a2,a1+a2]	0	0	1	0	0	0	0	0	0	2	0	0	0
87	25	A&B=[a1+a2,a1+a2]	0	0	0	0	0	0	0	0	0	0	0	0	0
88	25	A=[a1,a1,a2,a2]	1	6	0	0	4	2	0	0	0	0	0	2	0
88	25	A=[a1,a1+a2,a2]	1	3	0	0	3	1	0	0	0	1	0	1	0
88	25	A=[a1+a2,a2];B=[a1]	1	1	0	0	2	1	0	0	0	1	0	1	0
88	25	A=[a1+a2];B=[a1,a2]	1	0	0	1	1	1	0	0	0	1	0	1	0
88	25	A=[a1+a2];B=[a1+a2]	1	0	0	0	1	0	0	0	0	2	0	0	0
88	25	B=[a1+a2,a1+a2]	1	0	0	1	0	0	0	0	0	2	0	0	0
